t,A0,C1,C2,scope,scenario,v_abs,v_el,v_distr
3.7524257539787924,4.713553176861715e-7,0.01716973643168966,0.01692330893497912,ode_,dose_1,,,
3.927274584822188,4.630404871630783e-7,0.01574537982577182,0.016915435233192472,ode_,dose_1,,,
4.102165604035042,4.555654210602049e-7,0.014475188521228989,0.016885670414086184,ode_,dose_1,,,
4.2772617639649,4.515402735630164e-7,0.013340919124785133,0.016836687586482275,ode_,dose_1,,,
4.452563839911378,4.5088541890821603e-7,0.012327575070028083,0.01677086075198855,ode_,dose_1,,,
4.6279885243913705,4.5222493707770153e-7,0.011422216703475006,0.016690342509853164,ode_,dose_1,,,
4.803442855836313,4.54053087057354e-7,0.01061323954916541,0.016597079128172154,ode_,dose_1,,,
4.978866671809491,4.553877677852379e-7,0.00989007542060688,0.016492804844561823,ode_,dose_1,,,
5.154241339418903,4.559183684708147e-7,0.009243129177400526,0.01637904385332333,ode_,dose_1,,,
5.329577273907351,4.5581298686718236e-7,0.008663783739122535,0.016257127870093806,ode_,dose_1,,,
5.504895599344442,4.554185489475326e-7,0.00814438128007105,0.016128223339898808,ode_,dose_1,,,
5.680214382251158,4.550319538406736e-7,0.0076781582323330886,0.015993358935085723,ode_,dose_1,,,
5.855542726097764,4.548023577241311e-7,0.00725914993313441,0.015853447477918323,ode_,dose_1,,,
6.030881397854069,4.547420860153712e-7,0.006882087947311266,0.01570930097057974,ode_,dose_1,,,
6.206226588953848,4.5478864808251194e-7,0.006542306676727303,0.015561640624963227,ode_,dose_1,,,
6.381573654355879,4.5486593455380726e-7,0.006235665896152661,0.015411104701530367,ode_,dose_1,,,
6.556919435394152,4.5492217977778924e-7,0.005958487926199752,0.015258255906890754,ode_,dose_1,,,
6.732262805670666,4.5493891020931845e-7,0.005707505945910096,0.0151035891617791,ode_,dose_1,,,
7.082945491174216,-9.291220056846451e-8,0.005272230945845354,0.014790592780483724,ode_,dose_1,,,
7.442282891192526,1.905184231746672e-8,0.004903023408972733,0.014467048354618898,ode_,dose_1,,,
7.843880949724464,-3.9444289726918545e-9,0.004562423618871998,0.014105001335712108,ode_,dose_1,,,
8.264951507719319,8.16731613150003e-10,0.004268462747133719,0.013727506773212002,ode_,dose_1,,,
8.712592506001977,-1.685928553751829e-10,0.004009816399759706,0.013330887785314724,ode_,dose_1,,,
9.189356466111823,3.456880139698972e-11,0.0037801941690495007,0.012915758738886292,ode_,dose_1,,,
9.699977543047948,-7.009831251968702e-12,0.0035731663052206253,0.012481118004144958,ode_,dose_1,,,
10.249855127064619,1.398733919528892e-12,0.0033831954026254814,0.012025864433591809,ode_,dose_1,,,
10.845722266586437,-2.73045444712178e-13,0.003205333373775178,0.011548429397620574,ode_,dose_1,,,
11.495880156986525,5.179478486402258e-14,0.003035192113938541,0.011046863712231993,ode_,dose_1,,,
12.210676884508159,-9.473853786535612e-15,0.002868867337006345,0.010518821992907578,ode_,dose_1,,,
13.002929171043945,1.6563652880086806e-15,0.0027029248299565625,0.009961717988134514,ode_,dose_1,,,
13.888372006408096,-2.7414925019038637e-16,0.0025344198606511528,0.009372995653551468,ode_,dose_1,,,
14.88540665669313,4.2533504047841056e-17,0.002361080074344367,0.008750970132122152,ode_,dose_1,,,
16.0128972642766,-6.134191465711366e-18,0.002181771685160064,0.00809671267832638,ode_,dose_1,,,
17.284321957653983,8.193856568355492e-19,0.001997292982034644,0.007417147612645131,ode_,dose_1,,,
